observer,adapt_lum,contrast,enhanced_contrast,enhancement,repetition,angle,answer,time
09,10,5,0,0,2,85,0, 2.73
09,10,5,0,0,2,115,1, 3.02
09,10,5,0,0,2,105,1, 2.07
09,10,5,0,0,2,65,0, 1.31
09,10,5,0,0,2,115,1, 2.52
09,10,5,0,0,2,85,0, 4.51
09,10,5,0,0,2,115,1, 9.06
09,10,5,0,0,2,65,0, 4.52
09,10,5,0,0,2,65,0, 9.79
09,10,5,0,0,2,105,1, 3.78
09,10,5,0,0,2,95,1, 3.90
09,10,5,0,0,2,105,1, 2.58
09,10,5,0,0,2,85,0, 6.31
09,10,5,0,0,2,75,0, 3.24
09,10,5,0,0,2,65,0, 3.06
09,10,5,0,0,2,75,0, 4.95
09,10,5,0,0,2,105,1, 9.95
09,10,5,0,0,2,105,1, 3.29
09,10,5,0,0,2,95,1, 3.51
09,10,5,0,0,2,75,0, 7.95
09,10,5,0,0,2,95,0, 7.45
09,10,5,0,0,2,115,1, 9.16
09,10,5,0,0,2,115,1, 1.87
09,1000,10,0,0,2,115,1, 8.26
09,1000,10,0,0,2,75,0, 4.53
09,1000,10,0,0,2,75,0, 1.63
09,1000,10,0,0,2,115,1, 6.23
09,1000,10,0,0,2,115,1, 1.85
09,1000,10,0,0,2,85,0, 3.05
09,1000,10,0,0,2,85,0, 2.58
09,1000,10,0,0,2,75,0, 1.00
09,1000,10,0,0,2,65,0, 1.82
09,1000,10,0,0,2,105,1, 1.70
09,1000,10,0,0,2,65,0, 2.86
09,1000,10,0,0,2,85,0, 3.00
09,1000,10,0,0,2,105,0, 6.36
09,1000,10,0,0,2,65,0, 1.00
09,1000,10,0,0,2,105,1, 4.23
09,1000,10,0,0,2,95,1, 5.54
09,1000,10,0,0,2,75,0, 1.98
09,1000,10,0,0,2,85,0, 1.38
09,1000,10,0,0,2,65,0, 1.07
09,1000,10,0,0,2,65,0, 1.00
09,1000,10,0,0,2,105,1, 3.23
09,1000,10,0,0,2,85,0, 4.02
09,1000,10,0,0,2,75,0, 1.92
09,1000,10,0,0,2,85,0, 3.06
09,1000,10,0,0,2,95,0, 6.00
09,1000,10,0,0,2,65,0, 1.00
09,1000,10,0,0,2,75,0, 2.73
09,1000,10,0,0,2,105,1, 2.76
09,1000,10,0,0,2,95,1, 2.97
09,1000,10,0,0,2,95,1, 6.29
09,1000,10,0,0,2,95,1, 2.65
09,1000,10,0,0,2,115,1, 1.78
09,1000,10,0,0,2,115,1, 2.19
09,1000,10,0,0,2,95,1, 2.86
09,1000,10,0,0,2,105,1, 2.71
09,1000,10,0,0,2,115,1, 6.32
09,1,10,0,0,3,105,1,12.94
09,1,10,0,0,3,105,1, 6.24
09,1,10,0,0,3,75,1,12.23
09,1,10,0,0,3,95,1,17.59
09,1,10,0,0,3,95,1,28.12
09,1,10,0,0,3,85,1, 6.89
09,1,10,0,0,3,95,1, 6.12
09,1,10,0,0,3,105,1, 5.75
09,1,10,0,0,3,65,1, 6.08
09,1,10,0,0,3,75,0,10.08
09,1,10,0,0,3,65,0, 7.77
09,1,10,0,0,3,75,0, 4.01
09,1,10,0,0,3,75,0, 9.66
09,1,10,0,0,3,65,0, 2.01
09,1,10,0,0,3,115,1, 3.74
09,1,10,0,0,3,95,1, 2.43
09,1,10,0,0,3,65,1,13.95
09,1,10,0,0,3,115,1, 3.16
09,1,10,0,0,3,115,1, 4.06
09,1,10,0,0,3,105,1, 5.09
09,1,10,0,0,3,115,1, 4.87
09,1,10,0,0,3,85,0, 2.43
09,1,10,0,0,3,85,0, 1.23
09,1,10,0,0,3,65,0, 1.00
09,1,10,0,0,3,105,1, 4.65
09,1,10,0,0,3,95,0, 2.54
09,1,10,0,0,3,85,0, 5.53
09,1,10,0,0,3,115,1, 1.66
09,1,10,0,0,3,105,1, 7.77
09,1,10,0,0,3,85,1, 5.05
09,1,10,0,0,3,95,1, 5.74
09,1,10,0,0,3,85,1, 4.38
09,1,10,0,0,3,75,0, 2.66
09,1,10,0,0,3,75,0, 2.65
09,1,10,0,0,3,115,1, 2.08
09,1,10,0,0,3,65,0, 1.42
09,1.000000e-01,40,0,0,3,75,0, 4.88
09,1.000000e-01,40,0,0,3,65,0, 2.87
09,1.000000e-01,40,0,0,3,65,0, 8.19
09,1.000000e-01,40,0,0,3,105,0, 6.52
09,1.000000e-01,40,0,0,3,115,1, 2.99
09,1.000000e-01,40,0,0,3,105,1, 2.47
09,1.000000e-01,40,0,0,3,105,1, 1.61
09,1.000000e-01,40,0,0,3,95,1, 6.09
09,1.000000e-01,40,0,0,3,95,1, 4.96
09,1.000000e-01,40,0,0,3,95,1, 4.29
09,1.000000e-01,40,0,0,3,65,0, 1.00
09,1.000000e-01,40,0,0,3,95,1, 4.81
09,1.000000e-01,40,0,0,3,95,1, 2.61
09,1.000000e-01,40,0,0,3,115,1, 1.20
09,1.000000e-01,40,0,0,3,75,0, 1.07
09,1.000000e-01,40,0,0,3,105,1, 1.63
09,1.000000e-01,40,0,0,3,85,0, 1.00
09,1.000000e-01,40,0,0,3,105,1, 2.06
09,1.000000e-01,40,0,0,3,85,0, 7.98
09,1.000000e-01,40,0,0,3,75,0, 1.49
09,1.000000e-01,40,0,0,3,75,0, 1.10
09,1.000000e-01,40,0,0,3,85,0, 1.03
09,1.000000e-01,40,0,0,3,115,1, 3.60
09,1.000000e-01,40,0,0,3,115,1, 2.64
09,1.000000e-01,40,0,0,3,65,0, 1.10
09,1.000000e-01,40,0,0,3,115,1, 1.80
09,1.000000e-01,40,0,0,3,115,1, 2.32
09,1.000000e-01,40,0,0,3,65,0, 1.09
09,1.000000e-01,40,0,0,3,75,0, 1.71
09,1.000000e-01,40,0,0,3,85,0, 1.00
09,1.000000e-01,40,0,0,3,105,1, 5.71
09,1.000000e-01,40,0,0,3,65,0, 1.25
09,1.000000e-01,40,0,0,3,95,1, 4.47
09,1.000000e-01,40,0,0,3,75,0, 2.73
09,1.000000e-01,40,0,0,3,85,0, 1.83
09,1.000000e-01,40,0,0,3,85,0, 1.00
09,1.000000e-01,10,0,0,3,65,1, 6.74
09,1.000000e-01,10,0,0,3,105,1, 2.63
09,1.000000e-01,10,0,0,3,105,1, 3.72
09,1.000000e-01,10,0,0,3,105,0, 2.94
09,1.000000e-01,10,0,0,3,115,1, 3.06
09,1.000000e-01,10,0,0,3,85,1, 2.05
09,1.000000e-01,10,0,0,3,95,1, 2.47
09,1.000000e-01,10,0,0,3,115,1,21.13
09,1.000000e-01,10,0,0,3,75,1, 1.09
09,1.000000e-01,10,0,0,3,65,1, 2.62
09,1.000000e-01,10,0,0,3,75,0, 1.59
09,1.000000e-01,10,0,0,3,85,1, 3.66
09,1.000000e-01,10,0,0,3,85,1, 4.08
09,1.000000e-01,10,0,0,3,105,1, 1.92
09,1.000000e-01,10,0,0,3,85,1, 1.25
09,1.000000e-01,10,0,0,3,65,1, 1.23
09,1.000000e-01,10,0,0,3,75,1, 1.48
09,1.000000e-01,10,0,0,3,115,1, 1.00
09,1.000000e-01,10,0,0,3,75,1, 3.30
09,1.000000e-01,10,0,0,3,95,1, 2.78
09,1.000000e-01,10,0,0,3,65,1, 3.52
09,1.000000e-01,10,0,0,3,95,1, 2.65
09,1.000000e-01,10,0,0,3,105,1, 3.07
09,1.000000e-01,10,0,0,3,75,1, 1.00
09,1.000000e-01,10,0,0,3,65,1, 1.06
09,1.000000e-01,10,0,0,3,95,1, 1.19
09,1.000000e-01,10,0,0,3,95,1, 1.11
09,1.000000e-01,10,0,0,3,95,1, 3.40
09,1.000000e-01,10,0,0,3,115,1, 1.03
09,1.000000e-01,10,0,0,3,115,1, 1.00
09,1.000000e-01,10,0,0,3,85,1, 2.13
09,1.000000e-01,10,0,0,3,115,1, 1.54
09,1.000000e-01,10,0,0,3,85,1, 1.00
09,1.000000e-01,10,0,0,3,75,1, 3.79
09,1.000000e-01,10,0,0,3,105,1, 1.45
09,1.000000e-01,10,0,0,3,65,1, 2.62
09,1,5,0,0,3,115,0, 5.65
09,1,5,0,0,3,85,1, 9.84
09,1,5,0,0,3,65,0, 4.65
09,1,5,0,0,3,75,0, 2.23
09,1,5,0,0,3,85,0, 3.93
09,1,5,0,0,3,75,0, 3.99
09,1,5,0,0,3,115,1, 9.40
09,1,5,0,0,3,65,0, 6.66
09,1,5,0,0,3,105,1, 4.82
09,1,5,0,0,3,65,0, 3.66
09,1,5,0,0,3,105,1, 3.63
09,1,5,0,0,3,65,0, 4.10
09,1,5,0,0,3,105,1, 2.58
09,1,5,0,0,3,75,0, 3.80
09,1,5,0,0,3,95,1, 1.60
09,1,5,0,0,3,115,1, 2.21
09,1,5,0,0,3,105,1, 2.34
09,1,5,0,0,3,95,1, 2.40
09,1,5,0,0,3,75,1, 1.57
09,1,5,0,0,3,75,1, 2.80
09,1,5,0,0,3,95,1, 1.87
09,1,5,0,0,3,65,0, 1.89
09,1,5,0,0,3,115,1,13.07
09,1,5,0,0,3,75,0,10.43
09,1,5,0,0,3,95,0, 7.50
09,1,5,0,0,3,115,1, 3.99
09,1,5,0,0,3,85,1, 5.81
09,1,5,0,0,3,85,0, 9.11
09,1,5,0,0,3,105,0, 1.98
09,1,5,0,0,3,95,0, 4.45
09,1,5,0,0,3,65,0, 2.06
09,1,5,0,0,3,95,0, 3.64
09,1,5,0,0,3,85,0, 2.72
09,1,5,0,0,3,115,1, 3.05
09,1,5,0,0,3,105,1, 6.50
09,1,5,0,0,3,85,0,10.59
09,1,20,0,0,3,75,0, 5.51
09,1,20,0,0,3,95,1, 6.77
09,1,20,0,0,3,75,0, 3.07
09,1,20,0,0,3,65,0, 3.11
09,1,20,0,0,3,95,0, 1.00
09,1,20,0,0,3,85,1, 5.01
09,1,20,0,0,3,95,1, 9.13
09,1,20,0,0,3,115,1, 1.69
09,1,20,0,0,3,65,0, 1.16
09,1,20,0,0,3,85,0, 1.94
09,1,20,0,0,3,105,1, 2.07
09,1,20,0,0,3,65,0, 1.00
09,1,20,0,0,3,75,0, 2.90
09,1,20,0,0,3,95,0, 6.76
09,1,20,0,0,3,115,1, 2.71
09,1,20,0,0,3,105,0, 2.75
09,1,20,0,0,3,75,0, 1.00
09,1,20,0,0,3,105,1, 8.96
09,1,20,0,0,3,75,0, 1.52
09,1,20,0,0,3,65,0, 1.15
09,1,20,0,0,3,105,1, 3.51
09,1,20,0,0,3,65,0, 1.00
09,1,20,0,0,3,105,0, 3.65
09,1,20,0,0,3,105,1, 2.12
09,1,20,0,0,3,85,0, 1.06
09,1,20,0,0,3,85,0, 1.59
09,1,20,0,0,3,115,1, 6.93
09,1,20,0,0,3,85,0, 1.40
09,1,20,0,0,3,115,1, 2.58
09,1,20,0,0,3,65,0, 1.00
09,1,20,0,0,3,95,0, 2.86
09,1,20,0,0,3,115,1, 2.28
09,1,20,0,0,3,95,0, 1.00
09,1,20,0,0,3,75,0, 1.00
09,1,20,0,0,3,115,1, 2.95
09,1,20,0,0,3,85,0, 1.00
09,1,40,0,0,3,105,1, 4.65
09,1,40,0,0,3,85,0, 1.00
09,1,40,0,0,3,65,0, 1.57
09,1,40,0,0,3,85,0, 1.74
09,1,40,0,0,3,95,0, 1.00
09,1,40,0,0,3,95,0, 1.00
09,1,40,0,0,3,95,0, 1.73
09,1,40,0,0,3,105,1, 7.75
09,1,40,0,0,3,115,1, 2.86
09,1,40,0,0,3,75,0, 3.41
09,1,40,0,0,3,65,0, 1.02
09,1,40,0,0,3,85,0, 1.69
09,1,40,0,0,3,75,0, 1.00
09,1,40,0,0,3,85,0, 2.36
09,1,40,0,0,3,115,1, 3.59
09,1,40,0,0,3,85,0, 1.04
09,1,40,0,0,3,105,0, 1.00
09,1,40,0,0,3,65,0, 1.00
09,1,40,0,0,3,65,0, 2.55
09,1,40,0,0,3,75,0, 1.79
09,1,40,0,0,3,95,0, 1.32
09,1,40,0,0,3,75,0, 3.11
09,1,40,0,0,3,65,0, 1.00
09,1,40,0,0,3,105,1, 4.16
09,1,40,0,0,3,105,1, 4.19
09,1,40,0,0,3,115,1, 2.30
09,1,40,0,0,3,115,1, 2.42
09,1,40,0,0,3,115,1, 3.91
09,1,40,0,0,3,105,1, 1.99
09,1,40,0,0,3,75,0, 1.66
09,1,40,0,0,3,65,0, 1.00
09,1,40,0,0,3,95,1, 3.21
09,1,40,0,0,3,85,0, 2.94
09,1,40,0,0,3,115,1, 2.16
09,1,40,0,0,3,75,0, 2.07
09,1,40,0,0,3,95,0, 1.02
09,1.000000e-01,20,0,0,3,115,1, 8.64
09,1.000000e-01,20,0,0,3,115,1, 3.81
09,1.000000e-01,20,0,0,3,115,0, 3.30
09,1.000000e-01,20,0,0,3,85,1, 4.39
09,1.000000e-01,20,0,0,3,105,1, 1.64
09,1.000000e-01,20,0,0,3,85,1, 1.37
09,1.000000e-01,20,0,0,3,65,0, 2.10
09,1.000000e-01,20,0,0,3,95,0, 1.02
09,1.000000e-01,20,0,0,3,95,0, 1.04
09,1.000000e-01,20,0,0,3,95,0, 4.19
09,1.000000e-01,20,0,0,3,75,0, 1.29
09,1.000000e-01,20,0,0,3,65,0, 1.85
09,1.000000e-01,20,0,0,3,85,0, 3.38
09,1.000000e-01,20,0,0,3,85,0, 5.41
09,1.000000e-01,20,0,0,3,75,0, 2.18
09,1.000000e-01,20,0,0,3,95,1, 2.15
09,1.000000e-01,20,0,0,3,105,1, 1.57
09,1.000000e-01,20,0,0,3,105,1, 1.93
09,1.000000e-01,20,0,0,3,105,1, 2.65
09,1.000000e-01,20,0,0,3,115,1, 2.01
09,1.000000e-01,20,0,0,3,95,1, 1.04
09,1.000000e-01,20,0,0,3,65,0, 2.24
09,1.000000e-01,20,0,0,3,65,0, 1.76
09,1.000000e-01,20,0,0,3,75,0, 1.35
09,1.000000e-01,20,0,0,3,105,1, 3.31
09,1.000000e-01,20,0,0,3,75,0, 1.00
09,1.000000e-01,20,0,0,3,115,1, 1.42
09,1.000000e-01,20,0,0,3,75,1, 1.86
09,1.000000e-01,20,0,0,3,65,1, 2.52
09,1.000000e-01,20,0,0,3,75,0, 1.20
09,1.000000e-01,20,0,0,3,65,0, 1.02
09,1.000000e-01,20,0,0,3,85,1, 9.41
09,1.000000e-01,20,0,0,3,95,1, 1.64
09,1.000000e-01,20,0,0,3,105,1, 2.62
09,1.000000e-01,20,0,0,3,115,1, 1.75
09,1.000000e-01,20,0,0,3,85,1, 3.37
10,1000,40,0,0,1,75,0, 6.53
10,1000,40,0,0,1,75,0,12.74
10,1000,40,0,0,1,85,1,12.32
10,1000,40,0,0,1,105,1, 1.45
10,1000,40,0,0,1,115,1, 1.00
10,1000,40,0,0,1,95,1, 2.02
10,1000,40,0,0,1,65,0, 1.99
10,1000,40,0,0,1,95,0,29.66
10,1000,40,0,0,1,115,1, 3.23
10,1000,40,0,0,1,65,0,12.00
10,1000,40,0,0,1,65,0, 4.09
10,1000,40,0,0,1,115,1, 3.25
10,1000,40,0,0,1,75,0,18.87
10,1000,40,0,0,1,95,1, 1.44
10,1000,40,0,0,1,85,0, 3.83
10,1000,40,0,0,1,85,1, 4.58
10,1000,40,0,0,1,75,0, 1.43
10,1000,40,0,0,1,115,1, 6.57
10,1000,40,0,0,1,65,0, 1.55
10,1000,40,0,0,1,105,1, 4.24
10,1000,40,0,0,1,85,0, 1.87
10,1000,40,0,0,1,95,1, 1.04
10,1000,40,0,0,1,85,0, 1.04
10,1000,40,0,0,1,75,0, 3.83
10,1000,40,0,0,1,105,1, 1.57
10,1000,40,0,0,1,75,0, 3.95
10,1000,40,0,0,1,105,1, 1.04
10,1000,40,0,0,1,105,1, 1.30
10,1000,40,0,0,1,115,1, 1.00
10,1000,40,0,0,1,105,1, 1.19
10,1000,40,0,0,1,115,1, 1.00
10,1000,40,0,0,1,95,1, 8.53
10,1000,40,0,0,1,85,0, 1.00
10,1000,40,0,0,1,65,0, 1.00
10,1000,40,0,0,1,95,0, 1.45
10,1000,40,0,0,1,65,0, 1.00
10,10,10,0,0,1,65,0,43.15
10,10,10,0,0,1,115,1,23.65
10,10,10,0,0,1,105,0, 2.05
10,10,10,0,0,1,95,0, 2.45
10,10,10,0,0,1,65,0, 2.29
10,10,10,0,0,1,85,0, 2.34
10,10,10,0,0,1,85,0, 2.56
10,10,10,0,0,1,115,1, 2.02
10,10,10,0,0,1,95,0, 8.95
10,10,10,0,0,1,95,1, 6.76
10,10,10,0,0,1,75,0, 1.66
10,10,10,0,0,1,115,1, 1.30
10,10,10,0,0,1,105,1, 1.79
10,10,10,0,0,1,75,0, 1.03
10,10,10,0,0,1,75,0, 1.35
10,10,10,0,0,1,65,0, 1.41
10,10,10,0,0,1,85,0, 3.29
10,10,10,0,0,1,115,1, 3.05
10,10,10,0,0,1,115,1, 1.87
10,10,10,0,0,1,115,1, 2.18
10,10,10,0,0,1,65,0, 1.21
10,10,10,0,0,1,95,0, 5.54
10,10,10,0,0,1,95,0, 1.83
10,10,10,0,0,1,105,1, 1.60
10,10,10,0,0,1,85,0, 1.15
10,10,10,0,0,1,105,1, 3.74
10,10,10,0,0,1,75,0, 1.63
10,10,10,0,0,1,65,0, 1.66
10,10,10,0,0,1,75,0, 1.00
10,10,10,0,0,1,95,0, 2.64
10,10,10,0,0,1,105,1, 3.87
10,10,10,0,0,1,75,0, 1.06
10,10,10,0,0,1,85,0, 1.00
10,10,10,0,0,1,105,1, 4.83
10,10,10,0,0,1,65,0, 1.00
10,10,10,0,0,1,85,0, 2.88
10,1.000000e-01,40,0,0,1,65,0, 7.81
10,1.000000e-01,40,0,0,1,85,0, 7.07
10,1.000000e-01,40,0,0,1,75,0, 2.73
10,1.000000e-01,40,0,0,1,105,1, 3.22
10,1.000000e-01,40,0,0,1,105,1, 4.20
10,1.000000e-01,40,0,0,1,75,0, 1.29
10,1.000000e-01,40,0,0,1,115,1, 1.24
10,1.000000e-01,40,0,0,1,65,0, 1.32
10,1.000000e-01,40,0,0,1,105,1, 3.00
10,1.000000e-01,40,0,0,1,65,0, 1.08
10,1.000000e-01,40,0,0,1,105,1, 2.04
10,1.000000e-01,40,0,0,1,85,0, 2.64
10,1.000000e-01,40,0,0,1,65,0, 1.32
10,1.000000e-01,40,0,0,1,85,0, 2.84
10,1.000000e-01,40,0,0,1,115,1, 1.94
10,1.000000e-01,40,0,0,1,115,1, 2.36
10,1.000000e-01,40,0,0,1,85,0, 2.54
10,1.000000e-01,40,0,0,1,95,0, 6.27
10,1.000000e-01,40,0,0,1,65,0, 1.06
10,1.000000e-01,40,0,0,1,65,0, 1.18
10,1.000000e-01,40,0,0,1,105,1, 1.95
10,1.000000e-01,40,0,0,1,95,1, 1.84
10,1.000000e-01,40,0,0,1,75,0, 2.93
10,1.000000e-01,40,0,0,1,95,0,29.89
10,1.000000e-01,40,0,0,1,105,1, 1.80
10,1.000000e-01,40,0,0,1,115,1, 1.33
10,1.000000e-01,40,0,0,1,75,0, 1.03
10,1.000000e-01,40,0,0,1,75,0, 2.15
10,1.000000e-01,40,0,0,1,85,0, 3.33
10,1.000000e-01,40,0,0,1,115,1, 1.11
10,1.000000e-01,40,0,0,1,95,1, 2.70
10,1.000000e-01,40,0,0,1,85,0, 2.73
10,1.000000e-01,40,0,0,1,95,1, 4.94
10,1.000000e-01,40,0,0,1,95,1, 4.13
10,1.000000e-01,40,0,0,1,115,1, 1.66
10,1.000000e-01,40,0,0,1,75,0, 1.37
10,1000,10,0,0,1,95,0,49.35
10,1000,10,0,0,1,105,0, 5.64
10,1000,10,0,0,1,115,1, 9.20
10,1000,10,0,0,1,115,0, 7.71
10,1000,10,0,0,1,115,1, 3.79
10,1000,10,0,0,1,65,0, 6.31
10,1000,10,0,0,1,75,0, 1.15
10,1000,10,0,0,1,75,0, 1.95
10,1000,10,0,0,1,75,0, 4.06
10,1000,10,0,0,1,115,1, 5.04
10,1000,10,0,0,1,85,0,11.19
10,1000,10,0,0,1,65,0, 2.21
10,1000,10,0,0,1,65,0, 3.05
10,1000,10,0,0,1,95,0, 2.49
10,1000,10,0,0,1,105,1,17.19
10,1000,10,0,0,1,105,0,13.91
10,1000,10,0,0,1,85,0, 1.00
10,1000,10,0,0,1,75,0, 1.00
10,1000,10,0,0,1,65,0, 2.27
10,1000,10,0,0,1,95,0, 2.41
10,1000,10,0,0,1,105,1, 9.37
10,1000,10,0,0,1,115,1, 1.05
10,1000,10,0,0,1,105,1, 1.53
10,1000,10,0,0,1,95,0, 2.22
10,1000,10,0,0,1,85,0, 1.00
10,1000,10,0,0,1,95,0, 1.00
10,1000,10,0,0,1,105,1, 4.62
10,1000,10,0,0,1,75,0, 1.66
10,1000,10,0,0,1,85,0, 5.30
10,1000,10,0,0,1,85,0, 5.04
10,1000,10,0,0,1,65,0, 1.04
10,1000,10,0,0,1,115,1, 3.02
10,1000,10,0,0,1,65,0, 1.33
10,1000,10,0,0,1,85,0, 1.00
10,1000,10,0,0,1,75,0, 1.07
10,1000,10,0,0,1,95,1, 6.77
10,100,40,0,0,1,75,1,10.53
10,100,40,0,0,1,95,0, 1.70
10,100,40,0,0,1,75,0, 1.20
10,100,40,0,0,1,105,1, 3.62
10,100,40,0,0,1,115,1, 1.46
10,100,40,0,0,1,115,1, 2.67
10,100,40,0,0,1,75,0, 1.00
10,100,40,0,0,1,105,1, 2.72
10,100,40,0,0,1,105,0, 5.83
10,100,40,0,0,1,75,0, 1.00
10,100,40,0,0,1,115,1, 1.00
10,100,40,0,0,1,65,0, 1.04
10,100,40,0,0,1,95,0, 4.88
10,100,40,0,0,1,105,1, 1.56
10,100,40,0,0,1,85,0, 1.04
10,100,40,0,0,1,95,1, 2.60
10,100,40,0,0,1,95,0,10.34
10,100,40,0,0,1,105,1, 1.00
10,100,40,0,0,1,75,0, 1.17
10,100,40,0,0,1,95,1, 3.23
10,100,40,0,0,1,85,0, 2.91
10,100,40,0,0,1,115,1, 1.00
10,100,40,0,0,1,65,0, 2.68
10,100,40,0,0,1,85,0, 1.60
10,100,40,0,0,1,65,0, 1.00
10,100,40,0,0,1,85,0, 2.75
10,100,40,0,0,1,75,0, 1.00
10,100,40,0,0,1,65,0, 1.00
10,100,40,0,0,1,95,0, 1.19
10,100,40,0,0,1,65,0, 1.00
10,100,40,0,0,1,115,1, 1.32
10,100,40,0,0,1,85,0, 1.54
10,100,40,0,0,1,105,1, 1.54
10,100,40,0,0,1,65,0, 1.00
10,100,40,0,0,1,85,0, 2.81
10,100,40,0,0,1,115,1, 1.00
10,1,5,0,0,1,75,0,40.11
10,1,5,0,0,1,105,1,46.16
10,1,5,0,0,1,95,0,50.89
10,1,5,0,0,1,115,0,30.98
10,1,5,0,0,1,115,0,18.51
10,1,5,0,0,1,115,0,18.85
10,1,5,0,0,1,95,0,17.97
10,1,5,0,0,1,105,1,17.15
10,1,5,0,0,1,105,1,11.05
10,1,5,0,0,1,65,0, 8.78
10,1,5,0,0,1,75,1,12.85
10,1,5,0,0,1,105,1,10.74
10,1,5,0,0,1,75,0, 9.17
10,1,5,0,0,1,115,1, 6.98
10,1,5,0,0,1,65,0, 3.00
10,1,5,0,0,1,85,0, 1.49
10,1,5,0,0,1,75,0, 1.26
10,1,5,0,0,1,115,1, 6.51
10,1,5,0,0,1,85,0, 1.30
10,1,5,0,0,1,105,0, 4.74
10,1,5,0,0,1,75,0, 3.04
10,1,5,0,0,1,85,0, 3.21
10,1,5,0,0,1,65,0, 1.09
10,1,5,0,0,1,105,0, 1.50
10,1,5,0,0,1,95,0, 1.58
10,1,5,0,0,1,115,0, 3.78
10,1,5,0,0,1,65,0, 1.19
10,1,5,0,0,1,85,0, 8.03
10,1,5,0,0,1,95,0, 3.94
10,1,5,0,0,1,95,1,23.05
10,1,5,0,0,1,65,1, 5.01
10,1,5,0,0,1,85,1, 2.87
10,1,5,0,0,1,65,1, 2.66
10,1,5,0,0,1,95,0, 1.43
10,1,5,0,0,1,85,1, 1.54
10,1,5,0,0,1,75,0, 1.15
10,1.000000e-01,10,0,0,1,85,1, 7.24
10,1.000000e-01,10,0,0,1,65,0,11.34
10,1.000000e-01,10,0,0,1,105,1, 2.12
10,1.000000e-01,10,0,0,1,105,1, 3.28
10,1.000000e-01,10,0,0,1,85,0,16.62
10,1.000000e-01,10,0,0,1,75,0, 3.05
10,1.000000e-01,10,0,0,1,115,1, 3.98
10,1.000000e-01,10,0,0,1,65,0, 5.86
10,1.000000e-01,10,0,0,1,115,1,13.34
10,1.000000e-01,10,0,0,1,115,1, 6.48
10,1.000000e-01,10,0,0,1,65,1, 8.10
10,1.000000e-01,10,0,0,1,105,1, 9.62
10,1.000000e-01,10,0,0,1,95,1,18.11
10,1.000000e-01,10,0,0,1,75,1, 9.99
10,1.000000e-01,10,0,0,1,115,1,14.07
10,1.000000e-01,10,0,0,1,65,1, 4.35
10,1.000000e-01,10,0,0,1,65,1,16.44
10,1.000000e-01,10,0,0,1,105,1,14.77
10,1.000000e-01,10,0,0,1,105,1,33.57
10,1.000000e-01,10,0,0,1,95,1, 6.52
10,1.000000e-01,10,0,0,1,75,1, 7.31
10,1.000000e-01,10,0,0,1,115,1, 7.71
10,1.000000e-01,10,0,0,1,85,0,59.41
10,1.000000e-01,10,0,0,1,75,1, 6.71
10,1.000000e-01,10,0,0,1,65,0, 6.62
10,1.000000e-01,10,0,0,1,85,1,10.12
10,1.000000e-01,10,0,0,1,95,0, 9.41
10,1.000000e-01,10,0,0,1,95,1, 4.81
10,1.000000e-01,10,0,0,1,75,0, 2.27
10,1.000000e-01,10,0,0,1,95,0, 4.87
10,1.000000e-01,10,0,0,1,75,0, 3.18
10,1.000000e-01,10,0,0,1,105,1, 3.67
10,1.000000e-01,10,0,0,1,95,1, 2.85
10,1.000000e-01,10,0,0,1,85,1, 2.99
10,1.000000e-01,10,0,0,1,85,1, 4.18
10,1.000000e-01,10,0,0,1,115,1, 8.08
10,1000,5,0,0,1,95,0,18.82
10,1000,5,0,0,1,65,0, 2.86
10,1000,5,0,0,1,105,1, 3.95
10,1000,5,0,0,1,75,0, 2.07
10,1000,5,0,0,1,105,1, 9.66
10,1000,5,0,0,1,95,0, 2.64
10,1000,5,0,0,1,115,1, 3.06
10,1000,5,0,0,1,75,0, 3.64
10,1000,5,0,0,1,115,1, 2.90
10,1000,5,0,0,1,65,0, 3.03
10,1000,5,0,0,1,75,0, 1.00
10,1000,5,0,0,1,85,0, 2.45
10,1000,5,0,0,1,75,0, 2.75
10,1000,5,0,0,1,95,0, 3.91
10,1000,5,0,0,1,105,1, 4.11
10,1000,5,0,0,1,85,0, 3.27
10,1000,5,0,0,1,95,0, 4.74
10,1000,5,0,0,1,85,0, 1.86
10,1000,5,0,0,1,115,1, 1.85
10,1000,5,0,0,1,75,0, 1.14
10,1000,5,0,0,1,85,0, 3.40
10,1000,5,0,0,1,115,1, 3.78
10,1000,5,0,0,1,85,0, 6.00
10,1000,5,0,0,1,115,1, 4.20
10,1000,5,0,0,1,75,0, 4.35
10,1000,5,0,0,1,65,0, 4.09
10,1000,5,0,0,1,65,0, 3.19
10,1000,5,0,0,1,105,1, 4.06
10,1000,5,0,0,1,115,1, 6.80
10,1000,5,0,0,1,105,1, 9.39
10,1000,5,0,0,1,95,1, 9.33
10,1000,5,0,0,1,95,0, 1.68
10,1000,5,0,0,1,85,0, 7.87
10,1000,5,0,0,1,65,0, 3.04
10,1000,5,0,0,1,105,1,13.59
10,1000,5,0,0,1,65,0, 1.05
10,10,5,0,0,1,65,0,87.78
10,10,5,0,0,1,105,0,16.99
10,10,5,0,0,1,105,0, 4.94
10,10,5,0,0,1,95,0, 6.24
10,10,5,0,0,1,85,0, 1.37
10,10,5,0,0,1,65,0, 1.12
10,10,5,0,0,1,115,1, 5.40
10,10,5,0,0,1,65,0, 1.31
10,10,5,0,0,1,105,1,15.59
